,Ending_Date__c,ID__c,Id,Semester__c,Starting_Date__c
1225,2017-07-12,1528.0,a0w5w000009Q83NAAS,Summer,2017-07-11
1226,2017-07-21,1529.0,a0w5w000009Q83OAAS,Summer,2017-07-17
1227,2017-12-09,1530.0,a0w5w000009Q83PAAS,Fall,2017-12-02
1228,2017-12-22,1531.0,a0w5w000009Q83QAAS,Fall,2017-12-16
1229,2018-06-28,1532.0,a0w5w000009Q83RAAS,Summer,2018-06-24
1230,2019-01-18,1533.0,a0w5w000009Q83SAAS,Spring,2019-01-14
1231,2020-03-22,1534.0,a0w5w000009Q83TAAS,Spring,2020-03-18
1232,2013-07-23,1536.0,a0w5w000009Q83VAAS,Summer,2013-07-03
1233,2014-04-21,1537.0,a0w5w000009Q83WAAS,Spring,2014-04-19
1234,2014-10-02,1538.0,a0w5w000009Q83XAAS,Fall,2014-09-28
1235,2016-07-22,1539.0,a0w5w000009Q83YAAS,Summer,2016-07-16
1236,2017-03-28,1540.0,a0w5w000009Q83ZAAS,Spring,2017-03-24
1237,2018-03-27,1541.0,a0w5w000009Q83aAAC,Spring,2018-03-22
1238,2005-11-15,1546.0,a0w5w000009Q83fAAC,Fall,2005-11-11
1239,2006-04-06,1547.0,a0w5w000009Q83gAAC,Spring,2006-02-26
1240,2006-11-23,1548.0,a0w5w000009Q83hAAC,Fall,2006-11-16
1241,2006-12-02,1549.0,a0w5w000009Q83iAAC,Fall,2006-11-29
1242,2007-02-23,1550.0,a0w5w000009Q83jAAC,Spring,2007-02-06
1243,2007-05-19,1551.0,a0w5w000009Q83kAAC,Spring,2007-03-13
1244,2008-02-09,1552.0,a0w5w000009Q83lAAC,Spring,2008-02-02
1245,2008-02-08,1553.0,a0w5w000009Q83mAAC,Spring,2008-02-05
1246,2008-03-27,1554.0,a0w5w000009Q83nAAC,Spring,2008-03-24
1247,2008-04-17,1555.0,a0w5w000009Q83oAAC,Spring,2008-04-13
1248,2008-11-01,1556.0,a0w5w000009Q83pAAC,Fall,2008-10-14
1249,2008-11-06,1557.0,a0w5w000009Q83qAAC,Fall,2008-10-30
1250,2009-03-27,1558.0,a0w5w000009Q83rAAC,Spring,2009-03-25
1251,2009-04-15,1559.0,a0w5w000009Q83sAAC,Spring,2009-02-15
1252,2009-09-13,1560.0,a0w5w000009Q83tAAC,Fall,2009-09-10
1253,2009-11-07,1561.0,a0w5w000009Q83uAAC,Fall,2009-11-04
1254,2010-05-05,1562.0,a0w5w000009Q83vAAC,Summer,2010-05-01
1255,2010-06-23,1563.0,a0w5w000009Q83wAAC,Summer,2010-06-14
1256,2010-09-11,1564.0,a0w5w000009Q83xAAC,Fall,2010-09-06
1257,2010-09-14,1565.0,a0w5w000009Q83yAAC,Fall,2010-09-06
1258,2010-12-01,1566.0,a0w5w000009Q83zAAC,Fall,2010-10-01
1259,2010-12-21,1567.0,a0w5w000009Q840AAC,Fall,2010-11-29
1260,2011-05-04,1568.0,a0w5w000009Q841AAC,Spring,2011-02-22
1261,2011-03-19,1569.0,a0w5w000009Q842AAC,Spring,2011-03-15
1262,2011-04-06,1570.0,a0w5w000009Q843AAC,Spring,2011-04-04
1263,2011-04-29,1571.0,a0w5w000009Q844AAC,Spring,2011-04-24
1264,2011-06-23,1572.0,a0w5w000009Q845AAC,Summer,2011-06-15
1265,2011-07-14,1573.0,a0w5w000009Q846AAC,Summer,2011-07-10
1266,2011-10-12,1574.0,a0w5w000009Q847AAC,Fall,2011-10-01
1267,2011-10-19,1575.0,a0w5w000009Q848AAC,Fall,2011-10-17
1268,2011-12-10,1576.0,a0w5w000009Q849AAC,Fall,2011-11-27
1269,2012-01-04,1578.0,a0w5w000009Q84BAAS,Fall,2011-12-17
1270,2012-04-27,1579.0,a0w5w000009Q84CAAS,Spring,2012-02-05
1271,2012-10-26,1580.0,a0w5w000009Q84DAAS,Fall,2012-09-25
1272,2012-12-07,1581.0,a0w5w000009Q84EAAS,Fall,2012-11-27
1273,2012-12-15,1582.0,a0w5w000009Q84FAAS,Fall,2012-12-01
1274,2013-05-01,1583.0,a0w5w000009Q84GAAS,Spring,2013-04-23
1275,2013-11-23,1584.0,a0w5w000009Q84HAAS,Fall,2013-11-17
1276,2013-12-24,1585.0,a0w5w000009Q84IAAS,Fall,2013-11-30
1277,2014-03-28,1587.0,a0w5w000009Q84KAAS,Spring,2014-03-03
1278,2014-04-21,1588.0,a0w5w000009Q84LAAS,Spring,2014-04-19
1279,2014-10-08,1589.0,a0w5w000009Q84MAAS,Fall,2014-10-04
1280,2014-12-14,1590.0,a0w5w000009Q84NAAS,Fall,2014-12-10
1281,2015-11-22,1591.0,a0w5w000009Q84OAAS,Fall,2015-11-18
1282,2015-11-23,1592.0,a0w5w000009Q84PAAS,Fall,2015-11-18
1283,2015-12-10,1593.0,a0w5w000009Q84QAAS,Fall,2015-12-03
1284,2016-04-20,1594.0,a0w5w000009Q84RAAS,Spring,2016-04-09
1285,2016-08-14,1595.0,a0w5w000009Q84SAAS,Summer,2016-08-10
1286,2016-12-07,1597.0,a0w5w000009Q84UAAS,Fall,2016-11-18
1287,2017-02-11,1598.0,a0w5w000009Q84VAAS,Spring,2017-02-05
1288,2017-12-04,1599.0,a0w5w000009Q84WAAS,Fall,2017-11-11
1289,2017-12-18,1600.0,a0w5w000009Q84XAAS,Fall,2017-11-15
1290,2017-12-16,1601.0,a0w5w000009Q84YAAS,Fall,2017-12-12
1291,2017-12-16,1602.0,a0w5w000009Q84ZAAS,Fall,2017-12-14
1292,2018-01-12,1603.0,a0w5w000009Q84aAAC,Spring,2018-01-08
1293,2018-03-09,1604.0,a0w5w000009Q84bAAC,Spring,2018-01-24
1294,2018-02-27,1605.0,a0w5w000009Q84cAAC,Spring,2018-02-12
1295,2018-04-17,1606.0,a0w5w000009Q84dAAC,Spring,2018-04-10
1296,2018-07-18,1607.0,a0w5w000009Q84eAAC,Summer,2018-07-17
1297,2018-09-10,1608.0,a0w5w000009Q84fAAC,Fall,2018-09-10
1298,2018-11-10,1609.0,a0w5w000009Q84gAAC,Fall,2018-11-06
1299,2018-11-25,1610.0,a0w5w000009Q84hAAC,Fall,2018-11-15
1300,2018-11-23,1611.0,a0w5w000009Q84iAAC,Fall,2018-11-17
1301,2018-11-26,1612.0,a0w5w000009Q84jAAC,Fall,2018-11-22
1302,2018-12-19,1613.0,a0w5w000009Q84kAAC,Fall,2018-12-19
1303,2019-04-13,1614.0,a0w5w000009Q84lAAC,Spring,2019-03-19
1304,2019-10-14,1615.0,a0w5w000009Q84mAAC,Fall,2019-10-06
1305,2019-11-16,1616.0,a0w5w000009Q84nAAC,Fall,2019-10-26
1306,2019-11-15,1617.0,a0w5w000009Q84oAAC,Fall,2019-10-26
1307,2019-11-15,1618.0,a0w5w000009Q84pAAC,Fall,2019-11-09
1308,2019-12-05,1619.0,a0w5w000009Q84qAAC,Fall,2019-09-28
1309,2020-02-12,1620.0,a0w5w000009Q84rAAC,Spring,2020-02-08
1310,2020-04-17,1621.0,a0w5w000009Q84sAAC,Spring,2020-03-18
1311,2001-03-19,1622.0,a0w5w000009Q84tAAC,Spring,2001-03-15
1312,2001-10-22,1623.0,a0w5w000009Q84uAAC,Fall,2001-10-21
1313,2010-09-25,1624.0,a0w5w000009Q84vAAC,Fall,2010-09-21
1314,2010-10-11,1625.0,a0w5w000009Q84wAAC,Fall,2010-10-07
1315,2012-03-13,1626.0,a0w5w000009Q84xAAC,Spring,2012-03-09
1316,2012-09-30,1627.0,a0w5w000009Q84yAAC,Fall,2012-09-25
1317,2013-06-29,1629.0,a0w5w000009Q850AAC,Summer,2013-06-29
1318,2014-03-02,1630.0,a0w5w000009Q851AAC,Spring,2014-02-11
1319,2014-09-27,1632.0,a0w5w000009Q853AAC,Fall,2014-09-24
1320,2016-09-17,1634.0,a0w5w000009Q855AAC,Fall,2016-09-12
1321,2017-09-30,1635.0,a0w5w000009Q856AAC,Fall,2017-09-26
1322,2018-01-19,1636.0,a0w5w000009Q857AAC,Fall,2017-09-09
1323,2013-05-23,1637.0,a0w5w000009Q858AAC,Summer,2013-05-21
1324,2015-02-19,1638.0,a0w5w000009Q859AAC,Spring,2015-02-02
1325,2018-02-13,1639.0,a0w5w000009Q85AAAS,Spring,2018-02-09
1326,2020-04-24,1640.0,a0w5w000009Q85BAAS,Spring,2020-04-19
1327,2020-04-30,1641.0,a0w5w000009Q85CAAS,Spring,2020-04-28
1328,2017-03-08,1642.0,a0w5w000009Q85DAAS,Spring,2017-03-07
1329,2017-03-25,1643.0,a0w5w000009Q85EAAS,Spring,2017-03-25
1330,2017-03-29,1644.0,a0w5w000009Q85FAAS,Spring,2017-03-26
1331,2002-10-16,1645.0,a0w5w000009Q85GAAS,Fall,2002-09-30
1332,2004-09-29,1646.0,a0w5w000009Q85HAAS,Fall,2004-09-25
1333,2007-01-21,1647.0,a0w5w000009Q85IAAS,Spring,2007-01-21
1334,2019-09-05,1648.0,a0w5w000009Q85JAAS,Summer,2019-08-31
1335,2019-09-12,1649.0,a0w5w000009Q85KAAS,Fall,2019-09-01
1336,2019-10-01,1650.0,a0w5w000009Q85LAAS,Fall,2019-09-29
1337,2019-10-07,1651.0,a0w5w000009Q85MAAS,Fall,2019-10-05
1338,2020-03-05,1653.0,a0w5w000009Q85OAAS,Spring,2020-03-01
1339,2020-04-23,1654.0,a0w5w000009Q85PAAS,Spring,2020-03-11
1340,2020-02-20,1655.0,a0w5w000009Q85QAAS,Spring,2020-02-17
1341,2000-10-15,1656.0,a0w5w000009Q85RAAS,Fall,2000-10-03
1342,2000-12-08,1658.0,a0w5w000009Q85TAAS,Fall,2000-10-17
1343,2001-03-09,1660.0,a0w5w000009Q85VAAS,Spring,2001-01-07
1344,2001-05-03,1662.0,a0w5w000009Q85XAAS,Spring,2001-03-16
1345,2001-12-07,1663.0,a0w5w000009Q85YAAS,Fall,2001-09-01
1346,2002-11-15,1666.0,a0w5w000009Q85bAAC,Fall,2002-10-15
1347,2002-11-26,1667.0,a0w5w000009Q85cAAC,Fall,2002-11-23
1348,2003-02-07,1668.0,a0w5w000009Q85dAAC,Spring,2003-02-02
1349,2003-08-31,1671.0,a0w5w000009Q85gAAC,Summer,2003-08-23
1350,2003-09-14,1673.0,a0w5w000009Q85iAAC,Fall,2003-09-05
1351,2003-11-21,1674.0,a0w5w000009Q85jAAC,Fall,2003-09-20
1352,2003-12-14,1676.0,a0w5w000009Q85lAAC,Fall,2003-11-27
1353,2004-03-12,1679.0,a0w5w000009Q85oAAC,Spring,2004-03-07
1354,2004-04-21,1680.0,a0w5w000009Q85pAAC,Spring,2004-04-17
1355,2004-12-10,1681.0,a0w5w000009Q85qAAC,Summer,2004-08-21
1356,2005-04-29,1683.0,a0w5w000009Q85sAAC,Spring,2005-01-28
1357,2005-10-16,1686.0,a0w5w000009Q85vAAC,Fall,2005-09-11
1358,2005-10-28,1687.0,a0w5w000009Q85wAAC,Fall,2005-10-24
1359,2005-11-19,1688.0,a0w5w000009Q85xAAC,Fall,2005-11-07
1360,2006-02-14,1689.0,a0w5w000009Q85yAAC,Spring,2006-02-11
1361,2008-11-20,1690.0,a0w5w000009Q85zAAC,Fall,2008-09-13
1362,2008-12-19,1691.0,a0w5w000009Q860AAC,Fall,2008-12-13
1363,2009-04-29,1692.0,a0w5w000009Q861AAC,Spring,2009-01-13
1364,2009-02-14,1693.0,a0w5w000009Q862AAC,Spring,2009-02-10
1365,2009-03-12,1694.0,a0w5w000009Q863AAC,Spring,2009-03-08
1366,2009-04-09,1695.0,a0w5w000009Q864AAC,Spring,2009-04-05
1367,2009-10-11,1696.0,a0w5w000009Q865AAC,Summer,2009-08-24
1368,2009-12-19,1702.0,a0w5w000009Q86BAAS,Fall,2009-12-16
1369,2010-01-14,1703.0,a0w5w000009Q86CAAS,Spring,2010-01-10
1370,2010-01-22,1704.0,a0w5w000009Q86DAAS,Spring,2010-01-18
1371,2010-04-04,1705.0,a0w5w000009Q86EAAS,Spring,2010-02-05
1372,2010-05-17,1706.0,a0w5w000009Q86FAAS,Spring,2010-03-28
1373,2010-05-14,1707.0,a0w5w000009Q86GAAS,Summer,2010-05-10
1374,2010-05-26,1708.0,a0w5w000009Q86HAAS,Summer,2010-05-26
1375,2010-09-09,1709.0,a0w5w000009Q86IAAS,Fall,2010-09-06
1376,2010-12-10,1712.0,a0w5w000009Q86LAAS,Fall,2010-11-05
1377,2011-03-14,1713.0,a0w5w000009Q86MAAS,Spring,2011-03-13
1378,2011-04-30,1714.0,a0w5w000009Q86NAAS,Spring,2011-02-01
1379,2011-04-27,1716.0,a0w5w000009Q86PAAS,Spring,2011-04-10
1380,2011-11-30,1717.0,a0w5w000009Q86QAAS,Summer,2011-08-25
1381,2011-09-07,1719.0,a0w5w000009Q86SAAS,Fall,2011-09-03
1382,2011-09-10,1720.0,a0w5w000009Q86TAAS,Fall,2011-09-06
1383,2011-10-05,1721.0,a0w5w000009Q86UAAS,Fall,2011-10-03
1384,2011-12-08,1723.0,a0w5w000009Q86WAAS,Fall,2011-11-04
1385,2011-11-11,1725.0,a0w5w000009Q86YAAS,Fall,2011-11-05
1386,2011-11-19,1726.0,a0w5w000009Q86ZAAS,Fall,2011-11-14
1387,2012-04-26,1727.0,a0w5w000009Q86aAAC,Spring,2012-01-15
1388,2012-02-17,1728.0,a0w5w000009Q86bAAC,Spring,2012-02-12
1389,2012-02-24,1729.0,a0w5w000009Q86cAAC,Spring,2012-02-19
1390,2012-04-21,1730.0,a0w5w000009Q86dAAC,Spring,2012-04-21
1391,2012-05-10,1731.0,a0w5w000009Q86eAAC,Summer,2012-05-01
1392,2012-07-31,1732.0,a0w5w000009Q86fAAC,Summer,2012-07-28
1393,2012-09-09,1735.0,a0w5w000009Q86iAAC,Fall,2012-09-05
1394,2012-09-08,1736.0,a0w5w000009Q86jAAC,Fall,2012-09-08
1395,2013-02-27,1738.0,a0w5w000009Q86lAAC,Spring,2013-02-17
1396,2013-02-18,1739.0,a0w5w000009Q86mAAC,Spring,2013-02-18
1397,2013-04-21,1740.0,a0w5w000009Q86nAAC,Spring,2013-04-16
1398,2013-08-31,1742.0,a0w5w000009Q86pAAC,Summer,2013-08-27
1399,2013-08-31,1743.0,a0w5w000009Q86qAAC,Summer,2013-08-27
1400,2013-09-20,1744.0,a0w5w000009Q86rAAC,Fall,2013-09-09
1401,2013-09-18,1745.0,a0w5w000009Q86sAAC,Fall,2013-09-16
1402,2014-01-01,1746.0,a0w5w000009Q86tAAC,Fall,2013-10-27
1403,2014-01-22,1747.0,a0w5w000009Q86uAAC,Spring,2014-01-21
1404,2014-03-01,1748.0,a0w5w000009Q86vAAC,Spring,2014-02-17
1405,2014-04-16,1749.0,a0w5w000009Q86wAAC,Spring,2014-04-12
1406,2014-04-24,1750.0,a0w5w000009Q86xAAC,Spring,2014-04-19
1407,2014-04-30,1751.0,a0w5w000009Q86yAAC,Spring,2014-04-25
1408,2014-07-29,1753.0,a0w5w000009Q870AAC,Summer,2014-05-05
1409,2014-09-05,1754.0,a0w5w000009Q871AAC,Summer,2014-08-25
1410,2014-10-18,1755.0,a0w5w000009Q872AAC,Fall,2014-10-07
1411,2014-10-26,1756.0,a0w5w000009Q873AAC,Fall,2014-10-20
1412,2014-12-18,1757.0,a0w5w000009Q874AAC,Fall,2014-12-03
1413,2015-02-26,1758.0,a0w5w000009Q875AAC,Spring,2015-02-16
1414,2015-03-27,1759.0,a0w5w000009Q876AAC,Spring,2015-03-13
1415,2015-03-27,1760.0,a0w5w000009Q877AAC,Spring,2015-03-24
1416,2015-04-24,1761.0,a0w5w000009Q878AAC,Spring,2015-04-06
1417,2015-04-29,1762.0,a0w5w000009Q879AAC,Spring,2015-04-13
1418,2015-05-05,1763.0,a0w5w000009Q87AAAS,Spring,2015-03-16
1419,2015-05-02,1764.0,a0w5w000009Q87BAAS,Summer,2015-05-01
1420,2015-09-12,1766.0,a0w5w000009Q87DAAS,Fall,2015-09-07
1421,2015-10-20,1767.0,a0w5w000009Q87EAAS,Fall,2015-10-12
1422,2015-11-14,1768.0,a0w5w000009Q87FAAS,Fall,2015-09-09
1423,2015-12-03,1769.0,a0w5w000009Q87GAAS,Fall,2015-11-11
1424,2015-11-15,1770.0,a0w5w000009Q87HAAS,Fall,2015-11-13
1425,2015-11-17,1771.0,a0w5w000009Q87IAAS,Fall,2015-11-17
1426,2015-11-26,1773.0,a0w5w000009Q87KAAS,Fall,2015-11-19
1427,2015-12-10,1774.0,a0w5w000009Q87LAAS,Fall,2015-12-04
1428,2015-12-08,1776.0,a0w5w000009Q87NAAS,Fall,2015-12-05
1429,2015-12-31,1783.0,a0w5w000009Q87UAAS,Fall,2015-12-28
1430,2016-02-04,1784.0,a0w5w000009Q87VAAS,Spring,2016-01-16
1431,2016-03-07,1786.0,a0w5w000009Q87XAAS,Spring,2016-02-13
1432,2016-04-27,1787.0,a0w5w000009Q87YAAS,Spring,2016-04-12
1433,2016-08-27,1788.0,a0w5w000009Q87ZAAS,Summer,2016-08-26
1434,2016-08-30,1789.0,a0w5w000009Q87aAAC,Summer,2016-08-30
1435,2016-10-07,1790.0,a0w5w000009Q87bAAC,Fall,2016-09-07
1436,2016-09-16,1791.0,a0w5w000009Q87cAAC,Fall,2016-09-12
1437,2016-10-09,1792.0,a0w5w000009Q87dAAC,Fall,2016-09-24
1438,2016-10-07,1793.0,a0w5w000009Q87eAAC,Fall,2016-10-03
1439,2016-10-15,1794.0,a0w5w000009Q87fAAC,Fall,2016-10-10
1440,2016-11-06,1796.0,a0w5w000009Q87hAAC,Fall,2016-11-02
1441,2016-11-13,1797.0,a0w5w000009Q87iAAC,Fall,2016-11-08
1442,2016-11-30,1798.0,a0w5w000009Q87jAAC,Fall,2016-11-16
1443,2017-05-09,1800.0,a0w5w000009Q87lAAC,Spring,2017-02-03
1444,2017-03-28,1801.0,a0w5w000009Q87mAAC,Spring,2017-02-04
1445,2017-03-09,1802.0,a0w5w000009Q87nAAC,Spring,2017-03-02
1446,2017-04-26,1803.0,a0w5w000009Q87oAAC,Spring,2017-03-14
1447,2017-04-06,1804.0,a0w5w000009Q87pAAC,Spring,2017-04-02
1448,2017-04-26,1805.0,a0w5w000009Q87qAAC,Spring,2017-04-20
1449,2017-05-05,1806.0,a0w5w000009Q87rAAC,Spring,2017-04-23
1450,2017-05-19,1807.0,a0w5w000009Q87sAAC,Spring,2017-04-23
1451,2017-05-27,1808.0,a0w5w000009Q87tAAC,Summer,2017-05-10
1452,2017-06-06,1809.0,a0w5w000009Q87uAAC,Summer,2017-06-02
1453,2017-08-13,1810.0,a0w5w000009Q87vAAC,Summer,2017-08-12
1454,2017-08-19,1811.0,a0w5w000009Q87wAAC,Summer,2017-08-14
1455,2017-09-12,1812.0,a0w5w000009Q87xAAC,Summer,2017-08-19
1456,2017-08-27,1813.0,a0w5w000009Q87yAAC,Summer,2017-08-23
1457,2017-10-19,1815.0,a0w5w000009Q880AAC,Fall,2017-09-23
1458,2017-10-07,1816.0,a0w5w000009Q881AAC,Fall,2017-10-02
1459,2017-10-09,1817.0,a0w5w000009Q882AAC,Fall,2017-10-05
1460,2017-11-01,1818.0,a0w5w000009Q883AAC,Fall,2017-10-29
1461,2017-11-02,1819.0,a0w5w000009Q884AAC,Fall,2017-10-30
1462,2017-11-07,1820.0,a0w5w000009Q885AAC,Fall,2017-11-07
1463,2017-12-05,1821.0,a0w5w000009Q886AAC,Fall,2017-11-08
1464,2018-02-09,1824.0,a0w5w000009Q889AAC,Spring,2018-01-19
1465,2018-02-07,1825.0,a0w5w000009Q88AAAS,Spring,2018-02-04
1466,2018-03-23,1826.0,a0w5w000009Q88BAAS,Spring,2018-02-18
1467,2018-05-12,1827.0,a0w5w000009Q88CAAS,Spring,2018-03-11
1468,2018-04-06,1828.0,a0w5w000009Q88DAAS,Spring,2018-04-05
1469,2018-04-25,1829.0,a0w5w000009Q88EAAS,Spring,2018-04-10
1470,2018-04-15,1830.0,a0w5w000009Q88FAAS,Spring,2018-04-11
1471,2018-05-05,1831.0,a0w5w000009Q88GAAS,Spring,2018-04-13
1472,2018-04-22,1832.0,a0w5w000009Q88HAAS,Spring,2018-04-15
1473,2018-05-04,1834.0,a0w5w000009Q88JAAS,Spring,2018-04-21
1474,2018-05-16,1835.0,a0w5w000009Q88KAAS,Summer,2018-05-12
1475,2018-07-24,1836.0,a0w5w000009Q88LAAS,Summer,2018-07-06
1476,2018-07-27,1838.0,a0w5w000009Q88NAAS,Summer,2018-07-24
1477,2018-07-31,1839.0,a0w5w000009Q88OAAS,Summer,2018-07-30
1478,2018-08-11,1841.0,a0w5w000009Q88QAAS,Summer,2018-08-11
1479,2018-09-08,1842.0,a0w5w000009Q88RAAS,Summer,2018-08-24
1480,2018-09-13,1843.0,a0w5w000009Q88SAAS,Summer,2018-08-25
1481,2018-08-31,1844.0,a0w5w000009Q88TAAS,Summer,2018-08-26
1482,2018-09-06,1845.0,a0w5w000009Q88UAAS,Fall,2018-09-03
1483,2018-10-06,1846.0,a0w5w000009Q88VAAS,Fall,2018-10-02
1484,2018-12-08,1847.0,a0w5w000009Q88WAAS,Fall,2018-10-02
1485,2018-11-17,1848.0,a0w5w000009Q88XAAS,Fall,2018-10-11
1486,2018-10-25,1849.0,a0w5w000009Q88YAAS,Fall,2018-10-23
1487,2018-12-13,1850.0,a0w5w000009Q88ZAAS,Fall,2018-10-26
1488,2018-11-29,1851.0,a0w5w000009Q88aAAC,Fall,2018-10-28
1489,2018-11-05,1852.0,a0w5w000009Q88bAAC,Fall,2018-11-04
1490,2018-11-12,1853.0,a0w5w000009Q88cAAC,Fall,2018-11-12
1491,2018-11-21,1855.0,a0w5w000009Q88eAAC,Fall,2018-11-17
1492,2018-11-22,1856.0,a0w5w000009Q88fAAC,Fall,2018-11-22
1493,2018-12-27,1857.0,a0w5w000009Q88gAAC,Fall,2018-11-24
1494,2018-12-12,1858.0,a0w5w000009Q88hAAC,Fall,2018-12-08
1495,2019-01-09,1860.0,a0w5w000009Q88jAAC,Spring,2019-01-02
1496,2019-01-24,1861.0,a0w5w000009Q88kAAC,Spring,2019-01-19
1497,2019-03-03,1863.0,a0w5w000009Q88mAAC,Spring,2019-02-26
1498,2019-04-06,1864.0,a0w5w000009Q88nAAC,Spring,2019-03-02
1499,2019-03-12,1866.0,a0w5w000009Q88pAAC,Spring,2019-03-06
1500,2019-03-11,1867.0,a0w5w000009Q88qAAC,Spring,2019-03-11
1501,2019-03-22,1868.0,a0w5w000009Q88rAAC,Spring,2019-03-18
1502,2019-03-28,1869.0,a0w5w000009Q88sAAC,Spring,2019-03-24
1503,2019-03-31,1871.0,a0w5w000009Q88uAAC,Spring,2019-03-27
1504,2019-04-24,1872.0,a0w5w000009Q88vAAC,Spring,2019-03-28
1505,2019-05-04,1873.0,a0w5w000009Q88wAAC,Spring,2019-03-31
1506,2019-05-01,1875.0,a0w5w000009Q88yAAC,Spring,2019-04-05
1507,2019-04-26,1879.0,a0w5w000009Q892AAC,Spring,2019-04-15
1508,2019-04-27,1880.0,a0w5w000009Q893AAC,Spring,2019-04-20
1509,2019-05-09,1881.0,a0w5w000009Q894AAC,Spring,2019-04-28
1510,2019-05-09,1882.0,a0w5w000009Q895AAC,Spring,2019-04-29
1511,2019-05-15,1883.0,a0w5w000009Q896AAC,Spring,2019-04-29
1512,2019-05-11,1886.0,a0w5w000009Q899AAC,Summer,2019-05-08
1513,2019-05-14,1887.0,a0w5w000009Q89AAAS,Summer,2019-05-10
1514,2019-05-25,1890.0,a0w5w000009Q89DAAS,Summer,2019-05-21
1515,2019-08-07,1891.0,a0w5w000009Q89EAAS,Summer,2019-07-29
1516,2019-09-14,1892.0,a0w5w000009Q89FAAS,Fall,2019-09-11
1517,2019-09-20,1893.0,a0w5w000009Q89GAAS,Fall,2019-09-17
1518,2019-09-24,1894.0,a0w5w000009Q89HAAS,Fall,2019-09-21
1519,2019-10-19,1895.0,a0w5w000009Q89IAAS,Fall,2019-10-05
1520,2019-10-18,1896.0,a0w5w000009Q89JAAS,Fall,2019-10-07
1521,2019-11-20,1897.0,a0w5w000009Q89KAAS,Fall,2019-10-26
1522,2019-11-01,1898.0,a0w5w000009Q89LAAS,Fall,2019-10-29
1523,2019-11-06,1899.0,a0w5w000009Q89MAAS,Fall,2019-11-03
1524,2019-11-24,1900.0,a0w5w000009Q89NAAS,Fall,2019-11-17
1525,2020-01-17,1901.0,a0w5w000009Q89OAAS,Spring,2020-01-13
1526,2020-03-11,1902.0,a0w5w000009Q89PAAS,Spring,2020-03-08
1527,2020-04-08,1904.0,a0w5w000009Q89RAAS,Spring,2020-03-21
1528,2020-04-01,1907.0,a0w5w000009Q89UAAS,Spring,2020-03-23
1529,2020-04-22,1908.0,a0w5w000009Q89VAAS,Spring,2020-03-29
1530,2020-04-24,1911.0,a0w5w000009Q89YAAS,Spring,2020-04-18
1531,2020-04-22,1912.0,a0w5w000009Q89ZAAS,Spring,2020-04-18
1532,2020-04-19,1913.0,a0w5w000009Q89aAAC,Spring,2020-04-19
1533,2020-04-25,1914.0,a0w5w000009Q89bAAC,Spring,2020-04-20
1534,2020-04-30,1915.0,a0w5w000009Q89cAAC,Spring,2020-04-26
1535,2020-05-04,1916.0,a0w5w000009Q89dAAC,Spring,2020-04-30
1536,2020-05-03,1918.0,a0w5w000009Q89fAAC,Spring,2020-04-30
1537,2015-11-22,1919.0,a0w5w000009Q89gAAC,Fall,2015-09-23
1538,2015-12-17,1920.0,a0w5w000009Q89hAAC,Fall,2015-10-21
1539,2016-04-30,1921.0,a0w5w000009Q89iAAC,Spring,2016-04-26
1540,2016-05-20,1922.0,a0w5w000009Q89jAAC,Summer,2016-05-16
1541,2017-12-03,1923.0,a0w5w000009Q89kAAC,Summer,2017-08-25
1542,2018-10-19,1924.0,a0w5w000009Q89lAAC,Fall,2018-09-11
1543,2019-03-18,1925.0,a0w5w000009Q89mAAC,Spring,2019-01-31
1544,2019-02-27,1926.0,a0w5w000009Q89nAAC,Spring,2019-02-03
1545,2019-07-09,1927.0,a0w5w000009Q89oAAC,Summer,2019-07-05
1546,2019-10-23,1928.0,a0w5w000009Q89pAAC,Fall,2019-10-08
1547,2019-12-08,1929.0,a0w5w000009Q89qAAC,Fall,2019-10-15
1548,2020-02-25,1930.0,a0w5w000009Q89rAAC,Spring,2020-02-02
1549,2010-11-26,1931.0,a0w5w000009Q89sAAC,Fall,2010-11-21
1550,2011-11-25,1932.0,a0w5w000009Q89tAAC,Fall,2011-11-20
1551,2015-12-03,1933.0,a0w5w000009Q89uAAC,Fall,2015-11-14
1552,2005-06-18,1934.0,a0w5w000009Q89vAAC,Summer,2005-06-12
1553,2006-10-12,1935.0,a0w5w000009Q89wAAC,Fall,2006-10-09
1554,2018-05-04,1936.0,a0w5w000009Q89xAAC,Summer,2018-05-04
1555,2018-11-21,1937.0,a0w5w000009Q89yAAC,Fall,2018-11-18
1556,2016-03-04,1938.0,a0w5w000009Q89zAAC,Spring,2016-03-01
1557,2017-02-08,1939.0,a0w5w000009Q8A0AAK,Spring,2017-02-05
1558,2018-01-26,1940.0,a0w5w000009Q8A1AAK,Spring,2018-01-21
1559,2019-01-24,1941.0,a0w5w000009Q8A2AAK,Spring,2019-01-23
1560,2019-01-24,1942.0,a0w5w000009Q8A3AAK,Spring,2019-01-23
1561,2014-11-23,1943.0,a0w5w000009Q8A4AAK,Fall,2014-11-22
1562,2019-10-29,1944.0,a0w5w000009Q8A5AAK,Fall,2019-10-22
1563,2019-11-06,1945.0,a0w5w000009Q8A6AAK,Fall,2019-10-31
1564,2019-11-12,1946.0,a0w5w000009Q8A7AAK,Fall,2019-11-05
1565,2010-02-16,1952.0,a0w5w000009Q8ADAA0,Spring,2010-02-14
