user,ip,toolname,date,lon,lat
annamanoj,141.76.98.42,cntmob,2016-04-14,13.745200157165527,51.05270004272461
giftedin0,143.248.146.161,kpnanofet,2016-04-14,127.4197006225586,36.3213996887207
ashish123,183.87.138.182,nanofinfet,2016-04-14,72.88259887695312,19.072799682617188
ykn2814,143.167.254.160,vides,2016-04-14,-1.5,53.36669921875
azeemmuhammad34,92.99.141.132,prolabcdd,2016-04-14,55.404998779296875,25.35689926147461
tianheran,130.229.168.217,abacus,2016-04-14,17.625200271606445,59.195499420166016
bellmanz,130.237.32.230,abacus,2016-04-14,17.874099731445312,59.36439895629883
theodorakarin,130.229.165.166,abacus,2016-04-14,18.13330078125,59.36669921875
marcofratus,130.229.150.220,abacus,2016-04-14,18.071800231933594,59.3306999206543
daiki.k.1211.graupel,130.229.156.194,abacus,2016-04-14,18.071800231933594,59.3306999206543
itsshindhe,122.172.167.243,slpf,2016-04-14,77.59369659423828,12.97189998626709
vanadiuz,87.252.225.40,moca-ensemble,2016-04-14,27.566699981689453,53.900001525878906
speddint,50.90.234.224,matsimtk,2016-04-14,-86.21320343017578,39.7932014465332
nano.project4thyear,14.139.187.130,cntfet,2016-04-14,76.96610260009766,11.005499839782715
itsshindhe,122.172.167.243,nmstthermal,2016-04-14,77.59369659423828,12.97189998626709
nehr1991,130.229.131.126,abacus,2016-04-14,18.071800231933594,59.3306999206543
monibanwar,77.218.246.7,abacus,2016-04-14,18.049999237060547,59.33330154418945
mchua,140.182.64.19,matsimtk,2016-04-14,-86.15889739990234,39.7859992980957
yasaswid,184.175.156.76,matsimtk,2016-04-14,-86.15889739990234,39.7859992980957
ncnweb_outreach1,10.186.32.158,crystal_viewer,2016-04-14,,
hoaphanuiowa,128.255.71.250,ddaplus,2016-04-14,-91.54090118408203,41.661800384521484
ncnweb_tftest,64.134.172.34,crystal_viewer,2016-04-14,-94.04660034179688,36.17380142211914
smcl369,5.151.174.54,tedev,2016-04-14,-6.616700172424316,55.150001525878906
pilars,138.4.59.139,mosfet,2016-04-14,-3.6839001178741455,40.41709899902344
vgarvin13,138.4.59.133,mosfet,2016-04-14,-3.6839001178741455,40.41709899902344
ignacio86,138.4.59.132,mosfet,2016-04-14,-3.6839001178741455,40.41709899902344
mav206,104.39.118.154,reaxff597a,2016-04-14,-77.88800048828125,40.810298919677734
tsaha,10.186.99.75,dualfoil,2016-04-14,,
jandres,138.4.59.141,mosfet,2016-04-14,-3.6839001178741455,40.41709899902344
bjornchristensen,130.229.147.91,abacus,2016-04-14,18.071800231933594,59.3306999206543
dlasmar,138.4.59.134,mosfet,2016-04-14,-3.6839001178741455,40.41709899902344
jhl182,104.39.78.0,reaxff597a,2016-04-14,-77.88800048828125,40.810298919677734
hxh5226,130.203.234.108,reaxff597a,2016-04-14,-78.07879638671875,40.80179977416992
wli34,31.205.82.17,vides,2016-04-14,-0.12600000202655792,51.5088005065918
andypf,132.187.38.133,rtdnegf,2016-04-14,9.933699607849121,49.79710006713867
andypf,132.187.38.133,1dhetero,2016-04-14,9.933699607849121,49.79710006713867
mchaudhery13,212.175.32.133,mpb,2016-04-14,28.975099563598633,41.052398681640625
cguarini,128.46.126.42,plottool,2016-04-14,-86.91470336914062,40.42509841918945
will91,151.226.57.14,vides,2016-04-14,-2.4354000091552734,53.58660125732422
sobh1,50.129.99.102,ddaplus,2016-04-14,-97.8219985961914,37.750999450683594
gabrielaffurtado,143.54.30.18,bulkmc,2016-04-14,-51.20000076293945,-30.033300399780273
malten,129.240.82.30,wulffman,2016-04-14,10.7391996383667,59.90610122680664
ibukhari,10.186.120.48,crystal_viewer,2016-04-14,,
light2,128.46.222.244,s4sim,2016-04-14,-86.91470336914062,40.42509841918945
lualpuni,138.4.59.147,mosfet,2016-04-14,-3.6839001178741455,40.41709899902344
nucbrick,108.253.69.60,abacus,2016-04-14,-84.11360168457031,39.67490005493164
scmendozar,10.186.27.34,breakcalc1,2016-04-14,,
cmaffeo,65.127.75.241,mdshowbuilder,2016-04-14,-97.8219985961914,37.750999450683594
gonzalezmarinoangela,138.4.59.146,mosfet,2016-04-14,-3.6839001178741455,40.41709899902344
adnankassab,64.229.101.79,workspace,2016-04-14,-73.56649780273438,45.5099983215332
jsidabra,141.5.40.1,capacitancescm,2016-04-14,6.888500213623047,51.45869827270508
adnankassab,64.229.101.79,pntoy,2016-04-14,-73.56649780273438,45.5099983215332
acaromartinez06,185.31.107.235,straincalc,2016-04-14,-5.520999908447266,37.657798767089844
mfrr3,138.4.59.130,mosfet,2016-04-14,-3.6839001178741455,40.41709899902344
mfrr3,138.4.59.130,mosfetsat,2016-04-14,-3.6839001178741455,40.41709899902344
marcchelala,142.157.179.216,dsmc1d,2016-04-14,-73.57939910888672,45.50630187988281
jefrin,130.126.255.93,nsoptics3d,2016-04-14,-88.2061996459961,40.104698181152344
smcl369,5.151.174.54,teg,2016-04-14,-6.616700172424316,55.150001525878906
smcl369,5.151.174.54,advte,2016-04-14,-6.616700172424316,55.150001525878906
jaberpzd,188.166.15.91,fettoy,2016-04-14,4.939199924468994,52.35200119018555
cguarini,128.46.126.42,workspace,2016-04-14,-86.91470336914062,40.42509841918945
davendra,10.186.73.23,plottool,2016-04-14,,
rakshitc,10.186.137.93,plottool,2016-04-14,,
nandan2805,141.218.144.206,adeptnpt,2016-04-14,-85.61479949951172,42.262298583984375
marcchelala,142.157.42.186,dsmc1d,2016-04-14,-73.57939910888672,45.50630187988281
ashah8030,208.59.140.118,qdot,2016-04-14,-87.61959838867188,41.89720153808594
xvz5249,130.203.235.96,reaxff597a,2016-04-14,-78.07879638671875,40.80179977416992
wwarriner,164.111.192.75,vkmlggs,2016-04-14,-86.93000030517578,33.54650115966797
yuezhangbuaa,60.207.237.34,oommf,2016-04-14,116.38829803466797,39.92890167236328
nhooshmand15,130.207.36.16,ddaplus,2016-04-14,-84.39730072021484,33.774600982666016
littlepandayan,81.23.56.84,vides,2016-04-14,-1.5455000400543213,53.39289855957031
tahmidulislam88,180.234.81.131,opv,2016-04-14,45.0,25.0
yuezhangbuaa,107.191.53.221,oommf,2016-04-14,139.7436065673828,35.58219909667969
alabaolumide1,129.137.215.233,btesolver,2016-04-14,-84.53700256347656,39.16999816894531
cli56,130.126.255.214,partsub,2016-04-14,-88.2061996459961,40.104698181152344
raphael79,130.126.255.170,ddaplus,2016-04-14,-88.2061996459961,40.104698181152344
cmaffeo,65.127.75.241,mdshowcase,2016-04-14,-97.8219985961914,37.750999450683594
1985sourav,130.160.63.44,nanomos,2016-04-14,-87.58589935302734,33.30720138549805
ephilip,130.160.63.63,nmie,2016-04-14,-87.58589935302734,33.30720138549805
achu0393,72.49.0.71,btesolver,2016-04-14,-84.51719665527344,39.141700744628906
mitchlaut,149.149.2.104,tpvexpt,2016-04-14,-85.50160217285156,36.16279983520508
kanjanimody,132.178.129.82,mosfetsat,2016-04-14,-116.24400329589844,43.45989990234375
kanjanimody,132.178.129.82,mosfet,2016-04-14,-116.24400329589844,43.45989990234375
er.anjalitomar,14.139.229.43,fettoy,2016-04-14,79.5167007446289,29.049999237060547
smcl369,5.151.174.54,thermo,2016-04-14,-6.616700172424316,55.150001525878906
dimitrios.damianos,147.171.40.20,atcadlab,2016-04-14,5.722400188446045,45.17150115966797
dimitrios.damianos,147.171.40.20,tddft,2016-04-14,5.722400188446045,45.17150115966797
ken,193.219.81.10,veda,2016-04-14,23.90019989013672,54.90019989013672
fang59,10.186.52.228,plottool,2016-04-14,,
supergt1,27.130.46.181,cndo,2016-04-14,100.55770111083984,13.832300186157227
lalzatev,10.186.146.180,polymod,2016-04-14,,
sundarrn1,14.139.185.114,thermo,2016-04-14,75.78040313720703,11.248000144958496
akadata90,130.126.255.163,ddaplus,2016-04-14,-88.2061996459961,40.104698181152344
dmontone,104.194.107.26,dftqe,2016-04-14,-87.62879943847656,41.84859848022461
dwc200,165.124.144.64,deformnanowire,2016-04-14,-87.68419647216797,42.05979919433594
robertivans,132.178.129.99,mosfet,2016-04-14,-116.24400329589844,43.45989990234375
dimitrios.damianos,147.171.40.20,s4sim,2016-04-14,5.722400188446045,45.17150115966797
arvaidya,140.182.228.81,matsimtk,2016-04-14,-86.46600341796875,39.227298736572266
sslone2,192.17.211.11,legogen,2016-04-14,-88.2061996459961,40.104698181152344
sobh,130.126.255.174,bmcsuite,2016-04-14,-88.2061996459961,40.104698181152344
nucbrick,129.92.252.254,abacus,2016-04-14,-84.03269958496094,39.72200012207031
ee14d019,14.139.160.236,bandstrlab,2016-04-14,80.27850341796875,13.087800025939941
sreeve,10.186.147.174,workspace,2016-04-14,,
haitianxu,96.18.100.59,mosfet,2016-04-14,-97.8219985961914,37.750999450683594
jzamora,169.236.78.22,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
bieitodlf,169.236.78.22,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
bserna,169.236.78.22,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
fanahabte,169.236.78.23,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
sghosh1974,169.236.78.23,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
mahfuzakhatun,132.178.129.198,mosfet,2016-04-14,-116.24400329589844,43.45989990234375
cyshedd,169.236.78.21,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
kylekaba,169.236.78.23,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
jmmaynard13,169.236.78.22,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
dzhou5,169.236.78.23,dda,2016-04-14,-120.4999008178711,37.32569885253906
joannavale93,169.236.78.23,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
nzahbihi,169.236.78.22,dda,2016-04-14,-120.4999008178711,37.32569885253906
jcuevas8,169.236.78.22,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
bahram5237,128.46.222.213,veda,2016-04-14,-86.91470336914062,40.42509841918945
cuddalkv,129.137.215.242,btesolver,2016-04-14,-84.53700256347656,39.16999816894531
lyu8607,130.202.62.96,oommf,2016-04-14,-97.8219985961914,37.750999450683594
cuddalkv,129.137.215.242,thermo,2016-04-14,-84.53700256347656,39.16999816894531
mondzik777,90.156.28.1,padre,2016-04-14,17.020999908447266,51.097900390625
nzahbihi,169.236.78.22,ddaplus,2016-04-14,-120.4999008178711,37.32569885253906
sslone2,192.17.210.148,legogen,2016-04-14,-88.2061996459961,40.104698181152344
fsevergnini,10.186.128.174,lantrap,2016-04-14,,
srivatsan1993,129.137.3.224,advte,2016-04-14,-84.53700256347656,39.16999816894531
bhaley,128.46.33.39,workspace,2016-04-14,-86.91470336914062,40.42509841918945
jjarrett,128.186.185.54,nsoptics,2016-04-14,-84.29530334472656,30.44230079650879
clarksm,50.158.143.234,workspace,2016-04-14,-97.8219985961914,37.750999450683594
xu716,128.46.194.127,workspace,2016-04-14,-86.91470336914062,40.42509841918945
ablekh,143.215.20.150,diffusiongame2d,2016-04-14,-84.39730072021484,33.774600982666016
runvacheck,128.46.16.47,workspace,2016-04-14,-86.91470336914062,40.42509841918945
achu0393,129.137.211.214,btesolver,2016-04-14,-84.53700256347656,39.16999816894531
mmh,128.46.16.10,workspace,2016-04-14,-86.91470336914062,40.42509841918945
cuddalkv,129.137.215.242,advte,2016-04-14,-84.53700256347656,39.16999816894531
cfm5250,104.39.127.229,reaxff597a,2016-04-14,-77.86199951171875,40.7958984375
cli56,192.17.210.124,partsub,2016-04-14,-88.2061996459961,40.104698181152344
monicaroy892,130.203.234.107,reaxff597a,2016-04-14,-78.07879638671875,40.80179977416992
clarksm,128.46.16.15,vachecker,2016-04-14,-86.91470336914062,40.42509841918945
mzentner,128.46.16.231,workspace,2016-04-14,-86.91470336914062,40.42509841918945
hyang31,143.167.235.171,vides,2016-04-14,-1.5,53.36669921875
lhao1,143.167.254.160,vides,2016-04-14,-1.5,53.36669921875
p.rathod,172.249.153.146,sbcnfet,2016-04-14,-117.89409637451172,33.88399887084961
nhooshmand15,130.207.36.16,dda,2016-04-14,-84.39730072021484,33.774600982666016
aumer313,132.178.129.110,mosfet,2016-04-14,-116.24400329589844,43.45989990234375
karishmae105,132.178.128.238,mosfet,2016-04-14,-116.24400329589844,43.45989990234375
burgosn,128.46.217.62,vkmllive,2016-04-14,-86.91470336914062,40.42509841918945
nhooshmand15,130.207.36.16,biomoca,2016-04-14,-84.39730072021484,33.774600982666016
faltens,128.46.94.240,crystal_viewer,2016-04-14,-86.91470336914062,40.42509841918945
sbs5576,68.232.114.247,reaxff597a,2016-04-14,-77.86180114746094,40.79570007324219
nhooshmand15,130.207.36.16,nsoptics,2016-04-14,-84.39730072021484,33.774600982666016
maheshreddyerri,132.178.129.67,mosfet,2016-04-14,-116.24400329589844,43.45989990234375
nhooshmand15,130.207.36.16,nsoptics3d,2016-04-14,-84.39730072021484,33.774600982666016
logan8,128.46.217.49,vkmllive,2016-04-14,-86.91470336914062,40.42509841918945
matheus1618,82.183.140.154,abacus,2016-04-14,18.055999755859375,59.32469940185547
nhooshmand15,130.207.36.16,senstran,2016-04-14,-84.39730072021484,33.774600982666016
kadair,128.46.217.47,vkmllive,2016-04-14,-86.91470336914062,40.42509841918945
sdiamthebest,5.228.179.16,mosfet,2016-04-14,37.6171989440918,55.75270080566406
nhooshmand15,130.207.36.16,iontrace,2016-04-14,-84.39730072021484,33.774600982666016
nhooshmand15,130.207.36.16,tedvis,2016-04-14,-84.39730072021484,33.774600982666016
jzf132696254,143.167.118.100,vides,2016-04-14,-1.5,53.36669921875
daiki.k.1211.graupel,85.227.188.121,abacus,2016-04-14,18.299999237060547,59.233299255371094
cguarini,10.186.132.66,plottool,2016-04-14,,
nhooshmand15,130.207.36.16,qdot,2016-04-14,-84.39730072021484,33.774600982666016
nkissebe,128.46.16.39,workspace,2016-04-14,-86.91470336914062,40.42509841918945
rbh5070,104.39.61.97,reaxff597a,2016-04-14,-77.86180114746094,40.79570007324219
nkissebe,128.46.16.39,cntbands-ext,2016-04-14,-86.91470336914062,40.42509841918945
sdiamthebest,5.228.179.16,nanowire,2016-04-14,37.6171989440918,55.75270080566406
sxb5654,130.203.187.0,reaxff597a,2016-04-14,-77.86199951171875,40.7958984375
sdiamthebest,180.30.218.209,omenwire,2016-04-14,135.84030151367188,34.98569869995117
sholeh.alaei,162.243.247.126,fettoy,2016-04-14,-73.99749755859375,40.73080062866211
raphael79,66.253.183.227,ddaplus,2016-04-14,-88.23650360107422,40.11199951171875
haitianxu,132.178.128.187,mosfet,2016-04-14,-116.24400329589844,43.45989990234375
haitianxu,132.178.187.19,mosfet,2016-04-14,-116.24400329589844,43.45989990234375
samikoutsares,199.111.113.156,photonicsdb,2016-04-14,-76.27290344238281,36.85919952392578
welch31,128.46.217.54,vkmllive,2016-04-14,-86.91470336914062,40.42509841918945
humphre4,128.46.217.55,vkmllive,2016-04-14,-86.91470336914062,40.42509841918945
mzgungordu,130.160.195.2,nmie,2016-04-14,-87.58589935302734,33.30720138549805
sholeh.alaei,45.79.215.158,fettoy,2016-04-14,-84.38710021972656,33.74850082397461
shalm,128.46.222.63,photonicsdb,2016-04-14,-86.91470336914062,40.42509841918945
stidda.polzman,105.105.88.123,vides,2016-04-14,6.51669979095459,34.68330001831055
nkissebe,128.46.16.39,sudoku,2016-04-14,-86.91470336914062,40.42509841918945
srinupunyala,131.230.194.160,mosfet,2016-04-14,-89.2156982421875,37.72019958496094
targetrishi,137.151.175.80,sbcnfet,2016-04-14,-117.89409637451172,33.88399887084961
mbur77,129.2.64.92,vkmlsd3d,2016-04-14,-77.38529968261719,38.87540054321289
mbur77,129.2.64.92,sugar,2016-04-14,-77.38529968261719,38.87540054321289
amkelley1,169.236.149.205,qdot,2016-04-14,-120.4999008178711,37.32569885253906
mbur77,129.2.64.92,vkmlsd,2016-04-14,-77.38529968261719,38.87540054321289
mannamanoj1,137.151.175.48,sbcnfet,2016-04-14,-117.89409637451172,33.88399887084961
lallu.naseer,80.110.94.155,solarpv,2016-04-14,16.385499954223633,48.153499603271484
tkc5157,146.186.91.52,reaxff597a,2016-04-14,-78.74939727783203,41.128501892089844
shalm,128.46.222.63,photonicsrt,2016-04-14,-86.91470336914062,40.42509841918945
leonlambert21,149.149.2.129,carrierconc,2016-04-14,-85.50160217285156,36.16279983520508
vanadiuz,87.252.225.40,bulkmc,2016-04-14,27.566699981689453,53.900001525878906
jxh488,130.203.235.97,reaxff597a,2016-04-14,-78.07879638671875,40.80179977416992
nhooshmand15,69.180.31.28,ddaplus,2016-04-14,-84.46530151367188,33.874298095703125
morrow3,10.186.138.16,plottool,2016-04-14,,
muruguganesan,162.217.133.122,octaview,2016-04-14,-118.25779724121094,34.054901123046875
jhl182,71.58.130.129,reaxff597a,2016-04-14,-77.21769714355469,39.8306999206543
poojatrivedi,137.151.175.64,sbcnfet,2016-04-14,-117.89409637451172,33.88399887084961
yossef,5.18.160.101,nmst_dft,2016-04-14,30.261899948120117,59.898101806640625
yossef,5.18.160.101,dftmatprop,2016-04-14,30.261899948120117,59.898101806640625
yossef,5.18.160.101,orcatool,2016-04-14,30.261899948120117,59.898101806640625
mohamad.makarem,104.39.19.148,reaxff597a,2016-04-14,-77.88800048828125,40.810298919677734
yossef,5.18.160.101,abinit,2016-04-14,30.261899948120117,59.898101806640625
yossef,5.18.160.101,dftqe,2016-04-14,30.261899948120117,59.898101806640625
mmh,104.254.217.68,gptool,2016-04-14,-86.92559814453125,40.444400787353516
ingmario7,143.255.85.130,octaview,2016-04-14,-66.0,8.0
dhruvil,137.151.175.16,sbcnfet,2016-04-14,-117.89409637451172,33.88399887084961
alabaolumide1,129.137.201.157,advte,2016-04-14,-84.53700256347656,39.16999816894531
alabaolumide1,129.137.201.157,thermo,2016-04-14,-84.53700256347656,39.16999816894531
tkc5157,216.169.179.70,reaxff597a,2016-04-14,-78.44349670410156,41.020999908447266
qnian,128.46.103.77,bandstrlab,2016-04-14,-86.91470336914062,40.42509841918945
jzf132696254969,143.167.254.160,vides,2016-04-14,-1.5,53.36669921875
imclucke,10.186.116.202,vkmllive,2016-04-14,,
fbokhari,10.186.55.106,vkmllive,2016-04-14,,
amb6037,174.59.220.83,reaxff597a,2016-04-14,-77.86180114746094,40.79570007324219
cfm5250,73.230.92.92,reaxff597a,2016-04-14,-77.86180114746094,40.79570007324219
mg,83.240.218.166,nmie,2016-04-14,-9.132100105285645,38.71739959716797
jzf13269625496,143.167.118.100,vides,2016-04-14,-1.5,53.36669921875
morrow3,172.21.224.59,plottool,2016-04-14,,
achu0393,129.137.200.218,advte,2016-04-14,-84.53700256347656,39.16999816894531
yanh3,129.161.82.21,oof2,2016-04-14,-73.7739028930664,42.7130012512207
specht,69.131.151.235,nanoindentation,2016-04-14,-84.17459869384766,35.87620162963867
specht,69.131.151.235,octaview,2016-04-14,-84.17459869384766,35.87620162963867
jzf1326962549,143.167.254.160,vides,2016-04-14,-1.5,53.36669921875
light2,128.46.222.244,meep,2016-04-14,-86.91470336914062,40.42509841918945
tarekameen,128.46.94.234,qdot,2016-04-14,-86.91470336914062,40.42509841918945
jefrin,128.174.44.105,nmie,2016-04-14,-88.2061996459961,40.104698181152344
jefrin,128.174.44.105,bowtie,2016-04-14,-88.2061996459961,40.104698181152344
nmenglin,128.46.5.202,workspace,2016-04-14,-86.91470336914062,40.42509841918945
srivatsan1993,72.49.0.71,btesolver,2016-04-14,-84.51719665527344,39.141700744628906
lkp5147,128.118.146.194,reaxff597a,2016-04-14,-77.86180114746094,40.79570007324219
alabaolumide1,129.137.215.242,advte,2016-04-14,-84.53700256347656,39.16999816894531
ajs999,50.148.52.93,qdot,2016-04-14,-97.8219985961914,37.750999450683594
mxk5602,128.118.146.196,reaxff597a,2016-04-14,-77.86180114746094,40.79570007324219
frankcastle0314,198.7.235.122,pntoy,2016-04-14,-71.506103515625,41.76139831542969
jzf13269625496,143.167.254.160,vides,2016-04-14,-1.5,53.36669921875
bird168,222.178.158.123,meeppv,2016-04-14,106.5531005859375,29.556900024414062
andiasdi8888,112.215.44.40,senstran,2016-04-14,106.82959747314453,-6.174099922180176
wli34,143.167.185.59,vides,2016-04-14,-1.5,53.36669921875
jefrin,128.174.44.105,nsoptics3d,2016-04-14,-88.2061996459961,40.104698181152344
jzf132696254,143.167.254.160,vides,2016-04-14,-1.5,53.36669921875
arthurfteelee,143.167.254.160,vides,2016-04-14,-1.5,53.36669921875
pliu28,130.126.255.29,fdical,2016-04-14,-88.2061996459961,40.104698181152344
manojtalluri.93,137.151.174.128,sbcnfet,2016-04-14,-117.89409637451172,33.88399887084961
zunaidur.rashid,131.230.194.86,pntoy,2016-04-14,-89.2156982421875,37.72019958496094
szh200,162.242.85.75,reaxff597a,2016-04-14,-77.88800048828125,40.810298919677734
mboersma,24.247.253.26,plottool,2016-04-14,-85.51809692382812,42.817501068115234
achala,172.249.148.163,sbcnfet,2016-04-14,-117.89409637451172,33.88399887084961
tushar033,172.249.154.174,sbcnfet,2016-04-14,-117.89409637451172,33.88399887084961
sxb5654,73.230.85.21,reaxff597a,2016-04-14,-77.66010284423828,39.93009948730469
lvjianbiao1,175.159.124.183,thermo,2016-04-14,114.18370056152344,22.31369972229004
weijiake3110,159.226.35.176,vides,2016-04-14,116.38890075683594,39.92879867553711
lvjianbiao1,143.89.144.128,thermo,2016-04-14,114.1500015258789,22.2908992767334
jzf132696254969,143.167.254.160,vides,2016-04-15,-1.5,53.36669921875
ykn2814,143.167.254.160,vides,2016-04-15,-1.5,53.36669921875
arthurfteelee,143.167.254.160,vides,2016-04-15,-1.5,53.36669921875
zwj0408,218.22.21.14,veda,2016-04-15,117.2864990234375,31.864200592041016
jxh488,130.203.235.97,reaxff597a,2016-04-15,-78.07879638671875,40.80179977416992
srivatsan1993,72.49.0.71,btesolver,2016-04-15,-84.51719665527344,39.141700744628906
motobiker91,65.185.179.215,abacus,2016-04-15,-85.80169677734375,38.26649856567383
roy1,128.211.189.104,adeptnpt,2016-04-15,-86.91470336914062,40.42509841918945
hoaphanuiowa,128.255.71.250,ddaplus,2016-04-15,-91.54090118408203,41.661800384521484
szh200,162.242.85.75,reaxff597a,2016-04-15,-77.88800048828125,40.810298919677734
olga46,37.208.66.208,veda,2016-04-15,36.19390106201172,51.72999954223633
adzharzawawi,175.140.204.71,workspace,2016-04-15,100.43509674072266,6.1315999031066895
azharsyed18,109.177.156.175,prolabcdd,2016-04-15,55.404998779296875,25.35689926147461
kumarrahul050892,115.184.27.174,nanofinfet,2016-04-15,77.0,20.0
itsraghu2211,24.23.28.42,mesfet,2016-04-15,-121.33489990234375,38.768001556396484
er.anjalitomar,14.139.229.35,fettoy,2016-04-15,79.5167007446289,29.049999237060547
ee14d019,14.139.160.238,omenwire,2016-04-15,80.27850341796875,13.087800025939941
srivatsan1993,72.49.0.71,advte,2016-04-15,-84.51719665527344,39.141700744628906
virtalf,203.252.138.177,stickslip,2016-04-15,126.9740982055664,37.511199951171875
usman,128.250.51.145,workspace,2016-04-15,144.96690368652344,-37.81589889526367
kapilmsrc,140.116.243.66,nrr,2016-04-15,120.21330261230469,22.990800857543945
jjpark74,100.36.229.220,oommf,2016-04-15,-77.2489013671875,39.10900115966797
azeemmuhammad34,92.99.141.132,prolabcdd,2016-04-15,55.404998779296875,25.35689926147461
azeemmuhammad34,92.99.141.132,semi,2016-04-15,55.404998779296875,25.35689926147461
abollo,119.34.169.251,meep,2016-04-15,113.25,23.11669921875
dennisfeng2,67.170.239.105,bowtie,2016-04-15,-122.25689697265625,37.86600112915039
azharsyed18,109.177.156.175,semi,2016-04-15,55.404998779296875,25.35689926147461
abollo,120.236.161.49,meep,2016-04-15,113.25,23.11669921875
sxb5654,73.230.85.21,reaxff597a,2016-04-15,-77.66010284423828,39.93009948730469
wybxmu,23.105.194.195,vides,2016-04-15,-118.25779724121094,34.054901123046875
ssaha09,103.237.36.229,nmst_dft,2016-04-15,90.42510223388672,23.72599983215332
wybxmu,110.83.111.1,cntbands-ext,2016-04-15,119.30609893798828,26.061399459838867
sunny.nust,111.68.103.163,adeptnpt,2016-04-15,74.36810302734375,31.49090003967285
sunny.nust,111.68.103.163,adept,2016-04-15,74.36810302734375,31.49090003967285
aaniljade.7058,216.185.39.196,cnia,2016-04-15,-117.70459747314453,33.567901611328125
s.ravi.369,14.139.240.251,omenwire,2016-04-15,78.17340087890625,26.229799270629883
hctest1,128.46.19.208,workspace,2016-04-15,-86.91470336914062,40.42509841918945
prasadsarang,128.46.94.242,qdot,2016-04-15,-86.91470336914062,40.42509841918945
vhp3953,75.134.103.47,adeptnpt,2016-04-15,-85.69039916992188,42.278900146484375
ashah8030,208.59.140.118,qdot,2016-04-15,-87.61959838867188,41.89720153808594
elp15sbs,92.239.163.13,vides,2016-04-15,-0.18729999661445618,51.55059814453125
s.ravi.369,14.139.240.251,gfettool,2016-04-15,78.17340087890625,26.229799270629883
ravin14.iiitm,14.139.240.251,gfettool,2016-04-15,78.17340087890625,26.229799270629883
aaniljade.7058,117.240.212.228,cnia,2016-04-15,77.0,20.0
venkata.sitaram,111.93.99.180,uvspec,2016-04-15,77.0,20.0
zhangguangye1986,175.159.126.231,opv,2016-04-15,114.18370056152344,22.31369972229004
zengfeng90,134.61.187.137,abinit,2016-04-15,6.086100101470947,50.77450180053711
zhangguangye1986,175.159.126.231,bhjmorphology,2016-04-15,114.18370056152344,22.31369972229004
jzf132696254,143.167.254.160,vides,2016-04-15,-1.5,53.36669921875
jaconno2,152.7.48.18,uvspec,2016-04-15,-78.70999908447266,35.763301849365234
jzf13269625496,143.167.254.160,vides,2016-04-15,-1.5,53.36669921875
daiki.k.1211.graupel,85.227.188.121,abacus,2016-04-15,18.299999237060547,59.233299255371094
nc00102,82.15.230.221,workspace,2016-04-15,-0.8284000158309937,52.2776985168457
sholeh.alaei,45.33.24.197,cntfet,2016-04-15,-96.82170104980469,32.77870178222656
bjornchristensen,130.229.147.91,abacus,2016-04-15,18.071800231933594,59.3306999206543
nknikhil37,103.43.34.92,ddaplus,2016-04-15,77.23719787597656,28.650400161743164
andric,128.178.96.249,nmst_dft,2016-04-15,6.636000156402588,46.51890182495117
makku82,130.229.165.74,abacus,2016-04-15,18.13330078125,59.36669921875
sbhack3r,64.62.219.76,cntfet,2016-04-15,-121.89540100097656,37.43709945678711
sholeh.alaei,45.33.24.197,dftqe,2016-04-15,-96.82170104980469,32.77870178222656
zengfeng90,134.61.91.30,abinit,2016-04-15,6.086100101470947,50.77450180053711
arturosanz,81.202.245.187,mosfet,2016-04-15,-0.3765000104904175,39.47050094604492
hctest2,128.46.19.208,workspace,2016-04-15,-86.91470336914062,40.42509841918945
krutimodha28,180.211.104.83,nanofinfet,2016-04-15,72.5873031616211,23.025800704956055
sbhack3r,64.62.219.57,cntfet,2016-04-15,-121.89540100097656,37.43709945678711
daiki.k.1211.graupel,130.229.156.194,abacus,2016-04-15,18.071800231933594,59.3306999206543
ercan.ucgun,194.27.229.6,gibbs,2016-04-15,29.576400756835938,39.3026008605957
byeolkang0,210.107.189.174,qwalk,2016-04-15,126.91560363769531,35.149600982666016
lmz.dejuan,133.87.146.21,wulffman,2016-04-15,139.69000244140625,35.689998626708984
andric,128.178.96.249,dftmatprop,2016-04-15,6.636000156402588,46.51890182495117
jandres,88.7.70.252,mosfet,2016-04-15,-4.499800205230713,36.62030029296875
joellanuer,41.242.137.4,dftqe,2016-04-15,-0.21739999949932098,5.55019998550415
simonapaese,160.97.1.12,abinit,2016-04-15,12.109700202941895,43.14789962768555
andric,128.179.176.90,dftmatprop,2016-04-15,6.636000156402588,46.51890182495117
sholeh.alaei,74.207.224.153,cntfet,2016-04-15,-84.38710021972656,33.74850082397461
sgss1b05,131.111.5.142,1dhetero,2016-04-15,0.11670000106096268,52.20000076293945
